Round,PlayerId,Position:Y,Position:X,Speed,State,Boosting,Boost-Counter,Damage,#Boosts,#Oil,#Lizards,LastCyberTruck:Y,LastCyberTruck:X,#Tweets,#EMPs,Score
31,1,1,240,8,USED_TWEET,false,0,2,0,3,0,4,145,0,0,50
32,1,2,247,8,TURNING_RIGHT,false,0,2,1,3,0,4,145,0,0,54
33,1,2,255,8,ACCELERATING,false,0,2,1,3,0,4,145,0,0,54
34,1,1,262,8,TURNING_LEFT,false,0,2,1,3,0,4,145,0,0,54
35,1,1,270,8,ACCELERATING,false,0,2,1,3,0,4,145,0,0,54
36,1,1,278,8,ACCELERATING,false,0,2,1,3,0,4,145,0,0,54
37,1,1,286,8,ACCELERATING,false,0,2,1,3,0,4,145,0,0,54
38,1,1,294,8,ACCELERATING,false,0,2,1,3,0,4,145,0,0,54
39,1,1,302,8,ACCELERATING,false,0,2,1,3,1,4,145,0,0,58
40,1,1,310,8,ACCELERATING,false,0,2,1,3,1,4,145,0,0,58
41,1,1,318,8,ACCELERATING,false,0,2,1,3,1,4,145,0,0,58
42,1,1,326,8,ACCELERATING,false,0,2,1,3,1,4,145,0,0,58
43,1,1,334,8,USED_LIZARD,false,0,2,1,3,0,4,145,0,0,58
44,1,1,342,6,HIT_MUD,false,0,3,1,3,0,4,145,0,0,55
45,1,1,348,6,ACCELERATING,false,0,3,1,3,0,4,145,0,0,55
46,1,1,354,6,ACCELERATING,false,0,3,1,3,0,4,145,0,0,55
47,1,1,360,6,ACCELERATING,false,0,3,1,3,0,4,145,0,1,59
48,1,1,366,6,ACCELERATING,false,0,3,1,3,0,4,145,0,1,59
49,1,1,372,6,ACCELERATING,false,0,3,1,3,0,4,145,0,1,59
50,1,1,378,6,ACCELERATING,false,0,3,1,3,0,4,145,0,1,59
51,1,2,383,6,TURNING_RIGHT,false,0,3,1,3,0,4,145,1,1,63
52,1,2,389,6,USED_TWEET,false,0,3,1,3,0,4,217,0,1,67
53,1,2,395,6,ACCELERATING,false,0,3,1,3,0,4,217,0,1,67
54,1,2,401,6,ACCELERATING,false,0,3,1,3,0,4,217,0,1,67
55,1,2,407,6,ACCELERATING,false,0,3,1,3,0,4,217,0,2,71
56,1,1,412,6,TURNING_LEFT,false,0,3,1,3,0,4,217,0,2,71
57,1,1,418,6,ACCELERATING,false,0,3,1,3,0,4,217,0,2,71
58,1,1,424,6,ACCELERATING,false,0,3,1,3,0,4,217,0,2,71
59,1,1,430,6,ACCELERATING,false,0,3,1,3,0,4,217,0,2,71
60,1,1,436,6,ACCELERATING,false,0,3,1,3,0,4,217,0,3,75
61,1,1,442,6,ACCELERATING,false,0,3,1,3,0,4,217,0,3,75
62,1,1,448,6,ACCELERATING,false,0,3,1,5,0,4,217,0,3,83
63,1,1,454,6,ACCELERATING,false,0,3,1,5,0,4,217,0,3,83
64,1,2,459,6,TURNING_RIGHT,false,0,3,1,5,0,4,217,0,3,83
65,1,2,465,6,ACCELERATING,false,0,3,1,5,0,4,217,0,3,83
66,1,2,471,6,ACCELERATING,false,0,3,1,6,0,4,217,0,3,87
67,1,2,477,6,ACCELERATING,false,0,3,1,7,0,4,217,0,3,91
68,1,1,482,6,TURNING_LEFT,false,0,3,1,7,0,4,217,0,3,91
69,1,1,488,6,ACCELERATING,false,0,3,1,7,0,4,217,0,3,91
70,1,1,494,6,ACCELERATING,false,0,3,1,7,0,4,217,0,3,91
71,1,1,500,6,ACCELERATING,false,0,3,1,7,0,4,217,0,3,91
72,1,1,506,6,ACCELERATING,false,0,3,1,7,0,4,217,0,3,91
73,1,1,512,6,ACCELERATING,false,0,3,1,7,0,4,217,0,3,91
74,1,1,518,6,ACCELERATING,false,0,3,1,7,0,4,217,0,3,91
75,1,1,524,3,HIT_MUD,false,0,4,1,7,0,4,217,0,3,88
76,1,1,524,3,FIXED_CAR,false,0,2,1,7,0,4,217,0,3,88
77,1,1,530,6,ACCELERATING,false,0,2,1,7,0,4,217,0,3,88
78,1,1,538,8,ACCELERATING,false,0,2,2,7,0,4,217,0,3,92
79,1,1,546,6,HIT_MUD,false,0,3,3,7,0,4,217,0,3,93
80,1,1,552,6,ACCELERATING,false,0,3,3,7,0,4,217,0,3,93
81,1,1,558,6,ACCELERATING,false,0,3,3,7,0,4,217,0,3,93
82,1,1,564,6,ACCELERATING,false,0,3,3,7,0,4,217,0,3,93
83,1,1,570,6,ACCELERATING,false,0,3,3,7,0,4,217,0,3,93
84,1,1,576,6,ACCELERATING,false,0,3,3,7,0,4,217,0,3,93
85,1,2,581,6,TURNING_RIGHT,false,0,3,3,7,0,4,217,0,3,93
86,1,3,586,6,TURNING_RIGHT,false,0,3,3,7,0,4,217,0,3,93
87,1,4,591,6,TURNING_RIGHT,false,0,3,3,7,0,4,217,0,3,93
88,1,4,597,6,USED_OIL,false,0,3,3,6,0,4,217,0,3,97
89,1,4,603,6,USED_OIL,false,0,3,3,5,0,4,217,0,3,101
90,1,4,609,6,USED_OIL,false,0,3,3,4,0,4,217,0,3,105
91,1,4,615,3,HIT_MUD,false,0,4,3,3,0,4,217,1,3,110
92,1,4,615,3,FIXED_CAR,false,0,2,3,3,0,4,217,1,3,110
93,1,4,618,3,HIT_MUD,false,0,3,3,3,0,4,376,0,3,111
94,1,4,621,3,USED_OIL,false,0,3,3,2,0,4,376,0,3,115
95,1,4,624,3,USED_OIL,false,0,3,3,1,1,4,376,0,3,123
96,1,4,627,3,USED_OIL,false,0,3,3,0,1,4,376,0,3,127
97,1,4,633,6,ACCELERATING,false,0,3,3,0,1,4,376,0,3,127
98,1,4,639,6,ACCELERATING,false,0,3,3,0,1,4,376,0,3,127
99,1,4,645,6,ACCELERATING,false,0,3,3,0,1,4,376,0,3,127
100,1,4,651,6,ACCELERATING,false,0,3,3,0,1,4,376,0,3,127
101,1,4,657,6,ACCELERATING,false,0,3,3,0,1,4,376,0,3,127
102,1,4,663,6,ACCELERATING,false,0,3,3,0,1,4,376,0,3,127
103,1,4,669,6,ACCELERATING,false,0,3,3,0,1,4,376,0,3,127
104,1,4,675,6,ACCELERATING,false,0,3,3,1,1,4,376,0,3,131
105,1,4,681,6,USED_LIZARD,false,0,3,3,1,0,4,376,0,3,131
106,1,4,687,6,USED_OIL,false,0,3,3,0,0,4,376,0,3,135
107,1,3,692,6,TURNING_LEFT,false,0,3,3,0,0,4,376,0,3,135
108,1,3,698,6,ACCELERATING,false,0,3,3,0,0,4,376,0,3,135
109,1,3,704,6,ACCELERATING,false,0,3,3,0,0,4,376,0,3,135
110,1,3,710,6,ACCELERATING,false,0,3,3,0,0,4,376,0,3,135
111,1,3,716,6,ACCELERATING,false,0,3,3,0,0,4,376,1,3,139
112,1,3,722,6,USED_TWEET,false,0,3,3,0,0,4,424,0,3,143
113,1,3,728,6,ACCELERATING,false,0,3,3,0,1,4,424,0,3,147
114,1,3,734,6,USED_LIZARD,false,0,3,3,0,0,4,424,0,3,147
115,1,4,739,6,TURNING_RIGHT,false,0,3,3,0,0,4,424,1,3,151
116,1,4,745,3,HIT_MUD,false,0,4,3,0,0,4,439,0,3,152
117,1,4,745,3,FIXED_CAR,false,0,2,3,0,0,4,439,0,3,152
118,1,3,747,3,TURNING_LEFT,false,0,2,3,0,0,4,439,0,3,152
119,1,3,753,6,ACCELERATING,false,0,2,3,0,1,4,439,0,3,156
120,1,3,761,8,ACCELERATING,false,0,2,3,0,1,4,439,0,3,156
121,1,3,769,8,ACCELERATING,false,0,2,3,0,1,4,439,0,3,156
122,1,3,777,8,ACCELERATING,false,0,2,3,0,1,4,439,0,3,156
123,1,3,785,8,USED_LIZARD,false,0,2,3,0,0,4,439,0,3,156
124,1,3,793,8,ACCELERATING,false,0,2,3,0,1,4,439,0,3,160
125,1,3,801,8,ACCELERATING,false,0,2,4,0,1,4,439,0,3,164
126,1,3,809,8,ACCELERATING,false,0,2,4,0,2,4,439,0,3,168
127,1,3,817,8,ACCELERATING,false,0,2,4,1,2,4,439,1,3,176
128,1,3,825,8,USED_TWEET,false,0,2,4,1,2,4,487,0,3,180
129,1,3,833,8,ACCELERATING,false,0,2,4,1,2,4,487,0,3,180
130,1,3,841,8,ACCELERATING,false,0,2,4,1,2,4,487,0,3,180
131,1,3,849,8,ACCELERATING,false,0,2,4,1,2,4,487,0,3,180
132,1,3,857,8,ACCELERATING,false,0,2,4,1,2,4,487,0,3,180
133,1,3,865,8,ACCELERATING,false,0,2,4,1,2,4,487,0,3,180
134,1,3,873,8,USED_LIZARD,false,0,2,4,1,1,4,487,0,3,180
135,1,3,881,8,ACCELERATING,false,0,2,4,1,2,4,487,0,3,184
136,1,3,889,8,ACCELERATING,false,0,2,4,1,2,4,487,0,3,184
137,1,3,897,8,USED_LIZARD,false,0,2,4,1,1,4,487,0,3,184
138,1,3,905,8,USED_LIZARD,false,0,2,4,1,0,4,487,0,3,184
139,1,2,912,8,TURNING_LEFT,false,0,2,4,1,0,4,487,1,3,188
140,1,2,920,3,HIT_WALL,false,0,4,4,1,0,4,523,0,4,191
141,1,2,920,3,FIXED_CAR,false,0,2,4,1,0,4,523,0,4,191
142,1,2,926,6,ACCELERATING,false,0,2,4,1,0,4,523,0,4,191
143,1,2,934,8,ACCELERATING,false,0,2,4,1,1,4,523,0,4,195
144,1,2,942,8,USED_LIZARD,false,0,2,4,1,0,4,523,0,4,195
145,1,2,950,8,ACCELERATING,false,0,2,4,1,0,4,523,0,4,195
146,1,1,957,8,TURNING_LEFT,false,0,2,4,2,0,4,523,0,4,199
147,1,1,965,8,ACCELERATING,false,0,2,4,2,0,4,523,0,4,199
148,1,1,973,8,ACCELERATING,false,0,2,4,2,0,4,523,0,4,199
149,1,1,981,8,ACCELERATING,false,0,2,4,2,0,4,523,0,4,199
150,1,1,989,8,ACCELERATING,false,0,2,4,2,0,4,523,0,4,199
151,1,1,997,8,ACCELERATING,false,0,2,4,3,0,4,523,0,4,203
152,1,2,1004,8,TURNING_RIGHT,false,0,2,4,3,1,4,523,0,6,215
153,1,2,1012,8,ACCELERATING,false,0,2,4,3,1,4,523,0,6,215
154,1,2,1020,8,ACCELERATING,false,0,2,4,3,1,4,523,0,6,215
155,1,2,1028,8,ACCELERATING,false,0,2,4,3,1,4,523,0,6,215
156,1,2,1036,8,USED_LIZARD,false,0,2,4,3,0,4,523,0,6,215
157,1,1,1043,8,TURNING_LEFT,false,0,2,4,3,0,4,523,0,6,215
158,1,1,1051,8,ACCELERATING,false,0,2,5,3,0,4,523,0,6,219
159,1,1,1059,8,ACCELERATING,false,0,2,5,3,0,4,523,0,6,219
160,1,2,1066,8,TURNING_RIGHT,false,0,2,5,4,0,4,523,0,6,223
161,1,2,1074,8,ACCELERATING,false,0,2,6,4,0,4,523,0,6,227
162,1,3,1081,8,TURNING_RIGHT,false,0,2,6,4,0,4,523,0,6,227
163,1,3,1089,8,ACCELERATING,false,0,2,6,4,1,4,523,0,7,235
164,1,3,1097,8,ACCELERATING,false,0,2,6,4,2,4,523,0,7,239
165,1,3,1105,8,ACCELERATING,false,0,2,6,4,2,4,523,0,7,239
166,1,3,1113,8,ACCELERATING,false,0,2,6,4,2,4,523,1,7,243
167,1,3,1121,6,HIT_MUD,false,0,3,6,4,2,4,616,0,7,244
168,1,3,1127,6,USED_LIZARD,false,0,3,6,4,1,4,616,0,7,244
169,1,3,1133,6,ACCELERATING,false,0,3,6,4,1,4,616,0,7,244
170,1,3,1139,6,ACCELERATING,false,0,3,6,4,1,4,616,0,8,248
171,1,3,1145,6,ACCELERATING,false,0,3,6,4,1,4,616,0,8,248
172,1,3,1151,6,ACCELERATING,false,0,3,6,4,1,4,616,0,8,248
173,1,3,1157,6,ACCELERATING,false,0,3,6,4,1,4,616,0,8,248
174,1,3,1163,6,ACCELERATING,false,0,3,6,4,1,4,616,0,8,248
175,1,3,1169,6,ACCELERATING,false,0,3,6,4,1,4,616,0,8,248
176,1,3,1175,6,ACCELERATING,false,0,3,6,4,1,4,616,0,8,248
177,1,3,1181,6,ACCELERATING,false,0,3,6,5,1,4,616,0,9,256
178,1,3,1187,6,ACCELERATING,false,0,3,6,5,1,4,616,0,9,256
179,1,3,1193,6,ACCELERATING,false,0,3,6,5,1,4,616,0,9,256
180,1,3,1199,6,ACCELERATING,false,0,3,6,5,1,4,616,0,9,256
181,1,3,1205,6,ACCELERATING,false,0,3,6,5,1,4,616,0,9,256
182,1,3,1211,6,ACCELERATING,false,0,3,7,5,1,4,616,0,9,260
183,1,3,1217,6,ACCELERATING,false,0,3,7,5,1,4,616,0,9,260
184,1,3,1223,6,ACCELERATING,false,0,3,7,5,1,4,616,0,9,260
185,1,3,1229,6,USED_LIZARD,false,0,3,7,5,0,4,616,0,9,260
186,1,3,1235,6,ACCELERATING,false,0,3,7,5,0,4,616,0,9,260
187,1,3,1241,6,ACCELERATING,false,0,3,7,5,0,4,616,1,9,264
188,1,3,1247,6,USED_TWEET,false,0,3,7,5,0,4,670,0,9,268
189,1,3,1253,6,ACCELERATING,false,0,3,7,5,0,4,670,0,10,272
190,1,3,1259,6,ACCELERATING,false,0,3,7,5,0,4,670,1,10,276
191,1,3,1265,6,USED_TWEET,false,0,3,7,5,0,4,670,0,10,280
192,1,3,1271,6,ACCELERATING,false,0,3,7,5,0,4,670,0,10,280
193,1,3,1277,6,ACCELERATING,false,0,3,7,5,0,4,670,0,10,280
194,1,3,1283,6,ACCELERATING,false,0,3,7,5,0,4,670,0,11,284
195,1,3,1289,6,ACCELERATING,false,0,3,7,5,0,4,670,0,11,284
196,1,2,1294,6,TURNING_LEFT,false,0,3,7,5,0,4,670,0,11,284
197,1,2,1300,6,ACCELERATING,false,0,3,7,5,0,4,670,0,12,288
198,1,1,1305,6,TURNING_LEFT,false,0,3,8,5,0,4,670,0,12,292
199,1,1,1311,0,HIT_MUD,false,0,5,8,5,0,4,670,0,12,283
200,1,1,1311,0,FIXED_CAR,false,0,3,8,5,0,4,670,0,12,283
201,1,1,1314,3,ACCELERATING,false,0,3,8,5,0,4,670,0,12,283
202,1,1,1320,6,ACCELERATING,false,0,3,8,5,0,4,670,0,12,283
203,1,1,1326,6,ACCELERATING,false,0,3,8,5,0,4,670,0,12,283
204,1,1,1332,6,ACCELERATING,false,0,3,8,5,0,4,670,0,12,283
205,1,1,1338,6,ACCELERATING,false,0,3,8,5,0,4,670,0,12,283
206,1,1,1344,6,ACCELERATING,false,0,3,8,5,0,4,670,0,12,283
207,1,1,1350,6,ACCELERATING,false,0,3,8,5,1,4,670,0,12,287
208,1,1,1356,6,ACCELERATING,false,0,3,8,5,1,4,670,0,13,291
209,1,1,1362,6,ACCELERATING,false,0,3,8,5,1,4,670,0,13,291
210,1,1,1368,6,ACCELERATING,false,0,3,8,5,1,4,670,0,13,291
211,1,1,1374,6,USED_LIZARD,false,0,3,8,5,0,4,670,0,14,295
212,1,2,1379,6,TURNING_RIGHT,false,0,3,8,5,0,4,670,0,14,295
213,1,2,1385,6,ACCELERATING,false,0,3,8,5,0,4,670,0,14,295
214,1,2,1391,6,ACCELERATING,false,0,3,8,5,0,4,670,0,14,295
215,1,2,1397,3,HIT_MUD,false,0,4,8,5,0,4,670,0,14,292
216,1,2,1397,3,FIXED_CAR,false,0,2,8,5,0,4,670,0,14,292
217,1,2,1403,6,ACCELERATING,false,0,2,8,5,0,4,670,0,14,292
218,1,2,1411,8,ACCELERATING,false,0,2,8,5,0,4,670,1,14,296
219,1,2,1419,6,HIT_MUD,false,0,3,8,5,0,4,778,0,14,297
220,1,3,1424,6,TURNING_RIGHT,false,0,3,8,5,0,4,778,0,14,297
221,1,3,1430,6,ACCELERATING,false,0,3,8,5,0,4,778,0,14,297
222,1,3,1436,6,ACCELERATING,false,0,3,8,5,0,4,778,0,14,297
223,1,3,1442,6,ACCELERATING,false,0,3,8,5,0,4,778,0,14,297
224,1,3,1448,6,ACCELERATING,false,0,3,8,5,0,4,778,0,14,297
225,1,3,1454,6,ACCELERATING,false,0,3,8,5,0,4,778,0,14,297
226,1,3,1460,6,ACCELERATING,false,0,3,8,5,1,4,778,0,15,305
227,1,3,1466,6,ACCELERATING,false,0,3,8,5,1,4,778,0,15,305
228,1,3,1472,6,ACCELERATING,false,0,3,8,5,1,4,778,0,15,305
229,1,3,1478,6,ACCELERATING,false,0,3,8,5,1,4,778,0,15,305
230,1,3,1484,6,ACCELERATING,false,0,3,8,5,1,4,778,1,15,309
231,1,3,1490,3,HIT_MUD,false,0,4,8,5,1,4,799,0,15,310
232,1,3,1490,3,FIXED_CAR,false,0,2,8,5,1,4,799,0,15,310
233,1,3,1496,6,ACCELERATING,false,0,2,8,5,1,4,799,0,15,310
