Round,PlayerId,Position:Y,Position:X,Speed,State,Boosting,Boost-Counter,Damage,#Boosts,#Oil,#Lizards,LastCyberTruck:Y,LastCyberTruck:X,#Tweets,#EMPs,Score
134,2,4,492,3,ACCELERATING,false,0,3,0,2,0,,,5,5,-81
135,2,4,498,6,ACCELERATING,false,0,3,1,3,0,,,5,5,-73
136,2,4,504,6,USED_BOOST,true,5,3,0,3,0,,,5,5,-69
137,2,4,510,6,ACCELERATING,true,4,3,0,3,0,,,5,5,-69
138,2,4,516,3,HIT_MUD,false,0,4,0,3,0,,,5,5,-72
139,2,4,519,3,ACCELERATING,false,0,4,0,3,0,,,5,5,-72
140,2,4,522,3,ACCELERATING,false,0,4,0,3,0,,,5,5,-72
141,2,4,522,0,HIT_CYBER_TRUCK,false,0,5,0,3,0,,,5,5,-79
142,2,4,522,0,FIXED_CAR,false,0,3,0,3,0,,,5,5,-79
143,2,4,525,3,ACCELERATING,false,0,3,0,3,0,,,5,5,-79
144,2,4,531,3,HIT_MUD,false,0,4,0,3,0,,,5,5,-82
145,2,4,534,3,ACCELERATING,false,0,4,0,3,0,,,5,5,-82
146,2,4,537,3,ACCELERATING,false,0,4,0,3,0,,,5,5,-82
147,2,4,540,0,HIT_MUD,false,0,5,0,3,0,,,5,6,-81
148,2,4,540,0,FIXED_CAR,false,0,3,0,3,0,,,5,6,-81
149,2,4,543,3,ACCELERATING,false,0,3,0,3,0,,,5,6,-81
150,2,4,549,0,HIT_WALL,false,0,5,0,3,0,,,5,6,-86
151,2,4,549,0,FIXED_CAR,false,0,3,0,3,0,,,5,6,-86
152,2,4,552,3,ACCELERATING,false,0,3,1,3,0,,,5,6,-82
153,2,4,558,6,ACCELERATING,false,0,3,1,3,0,,,5,6,-82
154,2,4,564,6,USED_BOOST,true,5,3,0,3,0,,,5,6,-78
155,2,4,570,6,ACCELERATING,true,4,3,0,3,0,,,5,6,-78
156,2,4,576,6,ACCELERATING,true,3,3,0,3,0,,,5,6,-78
157,2,4,582,6,ACCELERATING,true,2,3,0,3,0,,,5,6,-78
158,2,4,588,6,ACCELERATING,true,1,3,0,4,0,,,5,6,-74
159,2,4,594,3,HIT_OIL,false,0,4,0,4,0,,,5,6,-78
160,2,4,597,0,HIT_OIL,false,0,5,0,4,0,,,5,6,-82
161,2,4,597,0,FIXED_CAR,false,0,3,0,4,0,,,5,6,-82
162,2,4,600,3,ACCELERATING,false,0,3,0,4,0,,,5,6,-82
163,2,4,606,3,HIT_OIL,false,0,4,0,4,0,,,5,6,-86
164,2,4,609,0,HIT_OIL,false,0,5,0,4,0,,,5,6,-90
165,2,4,609,0,FIXED_CAR,false,0,3,0,4,0,,,5,6,-90
166,2,4,612,3,HIT_MUD,false,0,4,0,4,0,,,5,6,-93
167,2,4,615,3,ACCELERATING,false,0,4,0,4,0,,,6,6,-89
168,2,4,615,0,HIT_CYBER_TRUCK,false,0,5,0,4,0,,,6,6,-96
169,2,4,615,0,FIXED_CAR,false,0,3,0,4,0,,,6,6,-96
170,2,4,618,3,HIT_OIL,false,0,4,0,4,0,,,6,6,-100
171,2,4,621,0,HIT_OIL,false,0,5,0,4,0,,,6,6,-104
172,2,4,621,0,FIXED_CAR,false,0,3,0,4,0,,,6,6,-104
173,2,4,624,3,HIT_OIL,false,0,4,0,4,1,,,6,6,-104
174,2,4,627,3,ACCELERATING,false,0,4,0,4,1,,,6,6,-104
175,2,4,630,3,ACCELERATING,false,0,4,0,4,1,,,6,6,-104
176,2,4,633,3,ACCELERATING,false,0,4,0,4,1,,,6,6,-104
177,2,4,636,3,ACCELERATING,false,0,4,0,4,1,,,6,6,-104
178,2,4,639,3,ACCELERATING,false,0,4,0,4,1,,,6,6,-104
179,2,4,642,3,ACCELERATING,false,0,4,0,4,1,,,6,6,-104
180,2,4,645,3,ACCELERATING,false,0,4,0,4,1,,,6,6,-104
181,2,4,648,3,ACCELERATING,false,0,4,0,4,1,,,6,6,-104
182,2,4,651,3,ACCELERATING,false,0,4,0,4,1,,,6,6,-104
183,2,4,654,3,ACCELERATING,false,0,4,0,4,1,,,6,6,-104
184,2,4,657,3,ACCELERATING,false,0,4,0,4,1,,,6,6,-104
185,2,4,660,3,ACCELERATING,false,0,4,0,4,1,,,6,6,-104
186,2,4,663,3,ACCELERATING,false,0,4,0,4,1,,,6,6,-104
187,2,4,666,3,ACCELERATING,false,0,4,0,4,1,,,6,6,-104
188,2,4,669,3,ACCELERATING,false,0,4,0,4,1,,,6,6,-104
189,2,4,669,0,HIT_CYBER_TRUCK,false,0,5,0,4,1,,,6,6,-111
190,2,4,669,0,FIXED_CAR,false,0,3,0,4,1,,,6,6,-111
191,2,4,672,3,ACCELERATING,false,0,3,0,4,1,,,6,6,-111
192,2,4,678,3,HIT_MUD,false,0,4,0,5,1,,,6,6,-110
193,2,4,681,0,HIT_OIL,false,0,5,0,5,1,,,6,6,-117
194,2,4,681,0,FIXED_CAR,false,0,3,0,5,1,,,6,6,-117
195,2,4,684,3,ACCELERATING,false,0,3,0,5,1,,,6,6,-117
196,2,4,690,0,HIT_WALL,false,0,5,0,5,1,,,6,6,-122
197,2,4,690,0,FIXED_CAR,false,0,3,0,5,1,,,6,6,-122
198,2,4,693,3,HIT_MUD,false,0,4,0,5,1,,,6,6,-125
199,2,4,696,3,ACCELERATING,false,0,4,0,5,1,,,6,6,-125
200,2,4,699,3,ACCELERATING,false,0,4,0,5,1,,,6,6,-125
201,2,4,702,0,HIT_MUD,false,0,5,0,5,1,,,6,6,-131
202,2,4,702,0,FIXED_CAR,false,0,3,0,5,1,,,6,6,-131
203,2,4,705,3,ACCELERATING,false,0,3,0,5,1,,,6,7,-127
204,2,4,711,6,ACCELERATING,false,0,3,1,5,1,,,7,7,-119
205,2,4,717,6,USED_BOOST,true,5,3,0,6,1,,,7,7,-111
206,2,4,723,6,ACCELERATING,true,4,3,0,6,1,,,7,7,-111
207,2,4,729,6,ACCELERATING,true,3,3,0,6,1,,,7,7,-111
208,2,4,735,6,ACCELERATING,true,2,3,0,6,1,,,7,7,-111
209,2,4,741,6,USED_LIZARD,true,1,3,0,6,0,,,7,7,-111
210,2,4,747,0,HIT_MUD,false,0,5,0,6,0,,,7,7,-117
211,2,4,747,0,FIXED_CAR,false,0,3,0,6,0,,,7,7,-117
212,2,4,750,3,ACCELERATING,false,0,3,0,6,0,,,7,7,-117
213,2,4,756,6,ACCELERATING,false,0,3,0,6,0,,,7,7,-117
214,2,4,762,3,HIT_MUD,false,0,4,0,6,0,,,7,7,-120
215,2,4,765,3,ACCELERATING,false,0,4,0,6,0,,,7,7,-120
216,2,4,768,3,ACCELERATING,false,0,4,0,6,1,,,7,7,-116
217,2,4,771,3,ACCELERATING,false,0,4,0,6,1,,,7,7,-116
218,2,4,774,3,ACCELERATING,false,0,4,0,6,1,,,7,7,-116
219,2,4,777,0,HIT_MUD,false,0,5,0,6,1,,,7,7,-125
220,2,4,777,0,FIXED_CAR,false,0,3,0,6,1,,,7,7,-125
221,2,4,777,0,HIT_CYBER_TRUCK,false,0,5,0,6,1,,,7,7,-132
222,2,4,777,0,FIXED_CAR,false,0,3,0,6,1,,,7,7,-132
223,2,4,780,3,HIT_MUD,false,0,4,0,6,1,,,8,7,-131
224,2,4,783,3,ACCELERATING,false,0,4,0,6,1,,,8,7,-131
225,2,4,786,3,ACCELERATING,false,0,4,0,6,1,,,8,8,-127
226,2,4,789,3,ACCELERATING,false,0,4,0,6,1,,,8,8,-127
227,2,4,792,3,ACCELERATING,false,0,4,0,6,1,,,8,8,-127
228,2,4,795,3,ACCELERATING,false,0,4,0,6,1,,,8,8,-127
229,2,4,798,0,HIT_WALL,false,0,5,0,6,1,,,8,8,-132
230,2,4,798,0,FIXED_CAR,false,0,3,0,6,1,,,8,8,-132
231,2,4,801,3,ACCELERATING,false,0,3,0,6,1,,,8,8,-132
232,2,4,807,6,ACCELERATING,false,0,3,1,6,1,,,8,8,-128
233,2,4,813,0,HIT_WALL,false,0,5,0,6,1,,,8,8,-129
